TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"1240140","Magic","From the Vault: Annihilation","Armageddon","","1","M","Near Mint Foil","14.92","","14.4000","14.4000","0","0","16.1500",""
"1249878","Magic","From the Vault: Annihilation","Burning of Xinye","","2","M","Near Mint Foil","0.68","","1.7100","0.4000","1","0","0.5700",""
"1240145","Magic","From the Vault: Annihilation","Cataclysm","","3","M","Near Mint Foil","4.61","","4.6400","3.3300","1","0","3.4400",""
"1249883","Magic","From the Vault: Annihilation","Child of Alara","","4","M","Near Mint Foil","1.14","","2.2500","0.9300","2","0","1.2400",""
"1249888","Magic","From the Vault: Annihilation","Decree of Annihilation","","5","M","Near Mint Foil","6.16","8.30","4.6400","3.3300","1","0","4.2800",""
"1249898","Magic","From the Vault: Annihilation","Firespout","","6","M","Near Mint Foil","1.54","1.51","2.2100","0.9000","1","0","1.6100",""
"1240150","Magic","From the Vault: Annihilation","Living Death","","8","M","Near Mint Foil","5.09","6.40","5.5700","4.2600","1","0","5.2900",""
"1249893","Magic","From the Vault: Annihilation","Martial Coup","","9","M","Near Mint Foil","0.78","","1.9500","0.6400","1","0","0.8600",""
"1240155","Magic","From the Vault: Annihilation","Rolling Earthquake","","10","M","Near Mint Foil","3.24","","4.2400","2.9300","0","0","3.2300",""
"1249908","Magic","From the Vault: Annihilation","Smokestack","","11","M","Near Mint Foil","5.61","5.61","5.6100","5.6100","1","0","4.1000",""
"1249913","Magic","From the Vault: Annihilation","Terminus","","12","M","Near Mint Foil","2.76","","3.4300","2.1200","1","0","3.0300",""
"1249923","Magic","From the Vault: Annihilation","Virtue's Ruin","","14","M","Near Mint Foil","0.60","","1.5600","0.2500","1","0","0.7100",""
"3190866","Magic","From the Vault: Lore","Glissa, the Traitor","","5","M","Near Mint Foil","3.91","","2.5600","1.2500","1","0","2.1600",""
"1129985","Magic","From the Vault: Twenty","Thran Dynamo","","7","M","Near Mint Foil","5.39","8.78","5.9900","5.0000","0","0","4.3200",""
"1129980","Magic","From the Vault: Twenty","Wall of Blossoms","","6","M","Near Mint Foil","1.26","","2.5600","1.2500","1","0","1.2100",""
"5724294","Magic","Game Day & Store Championship Promos","Archmage's Charm (Top 8)","","2","P","Near Mint Foil","8.48","","7.0000","7.0000","1","0","8.2600",""
"1067087","Magic","Gatecrash","Angelic Skirmisher","","3","R","Near Mint","1.57","1.60","2.9000","1.5900","0","0","1.7300",""
"1067610","Magic","Gatecrash","Assemble the Legion","","142","R","Near Mint Foil","1.94","","2.8500","1.5000","1","0","2.2200",""
"1067514","Magic","Gatecrash","Aurelia's Fury","","144","M","Near Mint","2.14","","2.4800","1.1700","1","0","1.3200",""
"1067149","Magic","Gatecrash","Duskmantle Guildmage","","158","U","Near Mint","1.24","","1.8100","0.5000","0","0","0.6500",""
"1068088","Magic","Gatecrash","Fortress Cyclops","","164","U","Near Mint Foil","0.21","","1.5100","0.2000","1","0","0.2800",""
"1067721","Magic","Gatecrash","Glaring Spotlight","","229","R","Near Mint","2.18","","3.0600","1.7500","1","0","1.4500",""
"1066736","Magic","Gatecrash","Illusionist's Bracers","","231","R","Near Mint","4.38","5.98","4.9900","3.5000","0","0","3.3600",""
"1067692","Magic","Gatecrash","Legion Loyalist","","97","R","Lightly Played","4.66","4.90","5.2400","5.2400","0","0","3.7200",""
"1067604","Magic","Gatecrash","Lord of the Void","","71","M","Near Mint","11.30","16.26","8.9900","8.9900","0","0","8.7400",""
"1067213","Magic","Gatecrash","Mind Grind","","178","R","Near Mint","4.70","4.74","4.5600","3.2500","2","0","3.3300",""
"1067228","Magic","Gatecrash","Mind Grind","","178","R","Near Mint Foil","8.30","","10.0700","8.7600","1","0","9.2800",""
"1066422","Magic","Gatecrash","Sacred Foundry","","245","R","Near Mint","10.73","16.00","11.7500","11.7500","0","0","8.6200",""
"1067095","Magic","Gatecrash","Skullcrack","","106","U","Near Mint Foil","2.73","2.25","3.5600","2.2500","1","0","2.8000",""
"1067747","Magic","Gatecrash","Thespian's Stage","","248","R","Lightly Played","0.46","0.41","1.6300","0.3200","1","0","0.5300",""
"1066603","Magic","Gatecrash","Whispering Madness","","207","R","Near Mint","2.20","2.49","2.8700","1.3800","0","0","1.4300",""
"1066609","Magic","Gatecrash","Whispering Madness","","207","R","Moderately Played","2.26","","2.3100","1.0000","0","0","1.6900",""
"3844119","Magic","Gift Boxes and Promos","Rampaging Brontodon (2018 Gift Pack)","","GP5","R","Lightly Played Foil","0.40","0.39","1.5500","0.2400","1","0","0.4400",""
"25260","Magic","Guildpact","Bioplasm","","81","R","Near Mint","0.27","","1.5600","0.2500","1","0","0.3300",""
"25307","Magic","Guildpact","Gruul Signet","","150","C","Near Mint","0.42","0.49","1.6100","0.3000","1","0","0.4900",""
"25321","Magic","Guildpact","Izzet Signet","","152","C","Near Mint","0.97","3.53","1.6000","0.2900","2","0","0.8100",""
"25346","Magic","Guildpact","Orzhov Signet","","155","C","Near Mint","0.43","0.52","1.5600","0.2500","5","0","0.4400",""
"49176","Magic","Guildpact","Shattering Spree","","75","U","Near Mint Foil","12.39","20.49","11.3100","10.0000","0","0","11.5000",""
"25393","Magic","Guildpact","Storm Herd","","19","R","Near Mint","1.17","","2.4800","1.1700","1","0","0.9100",""
"3849805","Magic","Guilds of Ravnica","Aurelia, Exemplar of Justice","","153","M","Near Mint","0.79","","1.9100","0.6000","1","0","0.8300",""
"3847847","Magic","Guilds of Ravnica","Beast Whisperer","","123","R","Near Mint","7.77","10.21","7.5800","6.5900","0","0","3.0100",""
"3847582","Magic","Guilds of Ravnica","Boros Guildgate (243)","","243","C","Near Mint","0.09","0.07","1.3200","0.0100","2","0","0.2500",""
"3847592","Magic","Guilds of Ravnica","Boros Guildgate (244)","","244","C","Near Mint","0.12","0.04","1.3300","0.0200","2","0","0.2500",""
"3851013","Magic","Guilds of Ravnica","Circuitous Route","","125","U","Near Mint","0.38","","1.5000","0.1900","0","0","0.4200",""
"3850062","Magic","Guilds of Ravnica","Connive // Concoct","","222","R","Near Mint","0.14","","1.3800","0.0700","3","0","0.2500",""
"3850853","Magic","Guilds of Ravnica","Dawn of Hope","","8","R","Near Mint","0.44","","1.6000","0.2900","1","0","0.3000",""
"3847762","Magic","Guilds of Ravnica","Deafening Clarion","","165","R","Near Mint Foil","0.94","","2.0500","0.7400","1","0","1.0700",""
"3847602","Magic","Guilds of Ravnica","Dimir Guildgate (245)","","245","C","Near Mint","0.10","0.08","1.3200","0.0100","1","0","0.2500",""
"3847612","Magic","Guilds of Ravnica","Dimir Guildgate (246)","","246","C","Near Mint","0.13","0.08","1.3300","0.0200","1","0","0.2500",""
"3850321","Magic","Guilds of Ravnica","Divine Visitation","","10","M","Near Mint","1.82","3.72","2.2100","0.9000","1","0","1.9300",""
"3850575","Magic","Guilds of Ravnica","Electrostatic Field","","97","U","Near Mint","0.89","0.89","2.0600","0.7500","0","0","0.8800",""
"3846622","Magic","Guilds of Ravnica","Find // Finality","","225","R","Near Mint","0.16","0.10","1.3900","0.0800","1","0","0.2500",""
"3847622","Magic","Guilds of Ravnica","Golgari Guildgate (248)","","248","C","Near Mint","0.13","0.09","1.3500","0.0400","2","0","0.2500",""
"3847632","Magic","Guilds of Ravnica","Golgari Guildgate (249)","","249","C","Near Mint","0.12","","1.3200","0.0100","2","0","0.2500",""
"3850336","Magic","Guilds of Ravnica","Hatchery Spider","","132","R","Near Mint Foil","0.75","0.85","1.7600","0.4500","1","0","0.8100",""
"3847817","Magic","Guilds of Ravnica","Izoni, Thousand-Eyed","","180","R","Near Mint","0.33","0.29","1.4400","0.1300","1","0","0.2500",""
"3847822","Magic","Guilds of Ravnica","Izoni, Thousand-Eyed","","180","R","Near Mint Foil","0.90","","2.0000","0.6900","1","0","0.8900",""
"3847642","Magic","Guilds of Ravnica","Izzet Guildgate (251)","","251","C","Near Mint","0.16","0.09","1.3200","0.0100","1","0","0.2500",""
"3847652","Magic","Guilds of Ravnica","Izzet Guildgate (252)","","252","C","Near Mint","0.14","0.08","1.3300","0.0200","1","0","0.2500",""
"3847827","Magic","Guilds of Ravnica","March of the Multitudes","","188","M","Near Mint","1.00","1.23","2.0600","0.7500","1","0","0.8700",""
"3848007","Magic","Guilds of Ravnica","Mausoleum Secrets","","75","R","Near Mint","0.54","0.46","1.7600","0.4500","1","0","0.6100",""
"3847872","Magic","Guilds of Ravnica","Midnight Reaper","","77","R","Near Mint","0.41","0.40","1.5300","0.2200","2","0","0.3100",""
"3843998","Magic","Guilds of Ravnica","Narcomoeba","","47","R","Near Mint Foil","0.76","","2.0300","0.7200","1","0","0.8100",""
"3846662","Magic","Guilds of Ravnica","Niv-Mizzet, Parun","","192","R","Near Mint","4.55","4.98","4.5200","3.2100","0","0","3.5600",""
"3847837","Magic","Guilds of Ravnica","Nullhide Ferox","","138","M","Near Mint","0.24","0.25","1.4000","0.0900","1","0","0.2500",""
"3844018","Magic","Guilds of Ravnica","Quasiduplicate","","51","R","Near Mint","0.50","0.50","1.6900","0.3800","0","0","0.5000",""
"3846632","Magic","Guilds of Ravnica","Response // Resurgence","","229","R","Near Mint","0.33","0.33","1.5600","0.2500","1","0","0.2900",""
"3847857","Magic","Guilds of Ravnica","Runaway Steam-Kin","","115","R","Near Mint","1.18","1.19","2.2700","0.9600","0","0","0.9800",""
"3847662","Magic","Guilds of Ravnica","Selesnya Guildgate (255)","","255","C","Near Mint","0.07","0.07","1.3200","0.0100","1","0","0.2500",""
"3847672","Magic","Guilds of Ravnica","Selesnya Guildgate (256)","","256","C","Near Mint","0.11","0.09","1.3200","0.0100","2","0","0.2500",""
"3844063","Magic","Guilds of Ravnica","Steam Vents","","257","R","Near Mint","13.04","15.14","11.3800","10.3900","0","0","16.5200",""
"3850665","Magic","Guilds of Ravnica","Tajic, Legion's Edge","","204","R","Near Mint","0.30","","1.3800","0.0700","1","0","0.2600",""
"3849754","Magic","Guilds of Ravnica","Trostani Discordant","","208","M","Near Mint","0.39","0.43","1.4800","0.1700","1","0","0.3600",""
"3844093","Magic","Guilds of Ravnica","Watery Grave","","259","R","Near Mint","11.93","14.10","11.1900","10.2000","1","0","7.7800",""
"3880597","Magic","Guilds of Ravnica: Guild Kits","Sisters of Stone Death","","71","R","Near Mint","0.52","","1.7700","0.4600","1","0","0.5500",""
"3410107","Magic","Hour of Devastation","Hour of Revelation","","15","R","Near Mint","2.70","1.00","2.3100","1.0000","0","0","1.9800",""
"3411594","Magic","Hour of Devastation","The Scarab God","","145","M","Near Mint","6.44","8.37","6.0000","6.0000","1","0","6.0500",""
"3411424","Magic","Hour of Devastation","Uncage the Menagerie","","137","M","Near Mint","0.67","","1.7800","0.4700","0","0","0.5000",""
"367458","Magic","Ice Age","Dark Ritual","","8","C","Lightly Played","4.12","4.28","4.0600","2.7500","0","0","2.9000",""
"3466887","Magic","Iconic Masters","Ancestral Vision","","42","R","Near Mint","1.71","1.71","1.7900","0.4800","1","0","1.8500",""
"3467352","Magic","Iconic Masters","Graven Cairns","","237","R","Near Mint","3.89","5.35","4.0100","2.7000","1","0","5.0000",""
"3466437","Magic","Iconic Masters","Jin-Gitaxias, Core Augur","","62","M","Near Mint","11.41","","11.4000","11.4000","0","0","12.4600",""
"3466667","Magic","Iconic Masters","Rune-Scarred Demon","","106","R","Near Mint","1.02","1.24","1.8000","0.4900","1","0","1.0200",""
"3466707","Magic","Iconic Masters","Teferi, Mage of Zhalfir","","75","R","Near Mint","1.84","","2.3100","1.0000","1","0","2.3800",""
"4371263","Magic","Ikoria: Lair of Behemoths","Bastion of Remembrance","","73","U","Near Mint","0.33","0.40","1.5100","0.2000","3","0","0.2500",""
"4361784","Magic","Ikoria: Lair of Behemoths","Brokkos, Apex of Forever (Showcase)","","299","M","Near Mint","3.39","3.57","2.8100","1.5000","0","0","1.0800",""
"4374413","Magic","Ikoria: Lair of Behemoths","Cavern Whisperer (Showcase)","","287","C","Near Mint","0.08","","1.3200","0.0100","3","0","0.2500",""
"4368160","Magic","Ikoria: Lair of Behemoths","Chevill, Bane of Monsters","","181","M","Near Mint","1.13","","2.2600","0.9500","1","0","0.9200",""
"4368165","Magic","Ikoria: Lair of Behemoths","Chevill, Bane of Monsters","","181","M","Near Mint Foil","1.28","","2.3000","0.9900","1","0","1.3400",""
"4374523","Magic","Ikoria: Lair of Behemoths","Chittering Harvester (Showcase)","","288","U","Near Mint","0.21","0.13","1.4700","0.1600","1","0","0.2500",""
"4364929","Magic","Ikoria: Lair of Behemoths","Cloudpiercer (Showcase)","","291","C","Near Mint","0.11","","1.3200","0.0100","1","0","0.2500",""
"4364934","Magic","Ikoria: Lair of Behemoths","Cloudpiercer (Showcase)","","291","C","Near Mint Foil","0.23","0.25","1.4200","0.1100","1","0","0.2500",""
"4362294","Magic","Ikoria: Lair of Behemoths","Colossification","","148","R","Near Mint","0.55","0.32","1.6600","0.3500","2","0","0.4400",""
"4378263","Magic","Ikoria: Lair of Behemoths","Cubwarden (Showcase)","","279","R","Near Mint","0.49","0.49","1.4600","0.1500","1","0","0.4000",""
"4365939","Magic","Ikoria: Lair of Behemoths","Death's Oasis","","182","R","Near Mint","0.20","0.20","1.4100","0.1000","1","0","0.2500",""
"4364689","Magic","Ikoria: Lair of Behemoths","Dirge Bat","","84","R","Near Mint","0.33","","1.5600","0.2500","1","0","0.2500",""
"4368050","Magic","Ikoria: Lair of Behemoths","Drannith Magistrate","","11","R","Near Mint","10.45","11.98","10.8200","9.5000","0","0","13.1100",""
"4374303","Magic","Ikoria: Lair of Behemoths","Dreamtail Heron (Showcase)","","284","C","Near Mint","0.19","0.10","1.3200","0.0100","1","0","0.2500",""
"4364339","Magic","Ikoria: Lair of Behemoths","Fiend Artisan","","220","M","Near Mint","4.83","6.18","4.3100","3.0000","1","0","3.4400",""
"4406103","Magic","Ikoria: Lair of Behemoths","Forest","","272","L","Near Mint","0.65","","1.9300","0.6200","2","0","0.7600",""
"4406433","Magic","Ikoria: Lair of Behemoths","Forest (273)","","273","L","Near Mint","0.10","0.09","1.3500","0.0400","8","0","0.2500",""
"4406543","Magic","Ikoria: Lair of Behemoths","Forest (274)","","274","L","Near Mint","0.09","0.10","1.3500","0.0400","6","0","0.2500",""
"4363969","Magic","Ikoria: Lair of Behemoths","Gemrazer (Showcase)","","295","R","Near Mint","1.01","1.49","1.7000","0.3900","2","0","0.4300",""
"4368605","Magic","Ikoria: Lair of Behemoths","General Kudro of Drannith","","187","M","Near Mint","1.19","1.75","1.7300","0.4200","1","0","0.7100",""
"4397853","Magic","Ikoria: Lair of Behemoths","Genesis Ultimatum","","189","R","Near Mint","0.64","","1.8000","0.4900","1","0","0.4900",""
"4363350","Magic","Ikoria: Lair of Behemoths","Godzilla, Doom Inevitable - Yidaro, Wandering Monster","","375","R","Lightly Played Foil","22.46","","22.2300","22.2300","0","0","21.5300",""
"4360494","Magic","Ikoria: Lair of Behemoths","Gyruda, Doom of Depths","","221","R","Near Mint","0.52","0.53","1.6600","0.3500","1","0","0.4800",""
"4358944","Magic","Ikoria: Lair of Behemoths","Illuna, Apex of Wishes (Showcase)","","300","M","Near Mint","1.17","1.25","1.9100","0.6000","1","0","0.7300",""
"4396753","Magic","Ikoria: Lair of Behemoths","Indatha Triome","","248","R","Near Mint","17.51","19.80","17.1600","17.1600","0","0","16.7700",""
"4374633","Magic","Ikoria: Lair of Behemoths","Insatiable Hemophage (Showcase)","","290","U","Near Mint","0.19","","1.4100","0.1000","1","0","0.2500",""
"4397963","Magic","Ikoria: Lair of Behemoths","Inspired Ultimatum","","191","R","Near Mint","0.20","0.13","1.4200","0.1100","2","0","0.2500",""
"4404453","Magic","Ikoria: Lair of Behemoths","Island (263)","","263","L","Near Mint","0.13","","1.3600","0.0500","4","0","0.2500",""
"4404563","Magic","Ikoria: Lair of Behemoths","Island (264)","","264","L","Near Mint","0.09","","1.3600","0.0500","5","0","0.2500",""
"4404783","Magic","Ikoria: Lair of Behemoths","Island (265)","","265","L","Near Mint","0.06","","1.3600","0.0500","3","0","0.2500",""
"4390905","Magic","Ikoria: Lair of Behemoths","Jegantha, the Wellspring","","222","R","Near Mint","0.48","0.42","1.6200","0.3100","1","0","0.4500",""
"4392360","Magic","Ikoria: Lair of Behemoths","Kaheera, the Orphanguard","","224","R","Near Mint","0.54","0.55","1.6100","0.3000","0","0","0.4800",""
"4359404","Magic","Ikoria: Lair of Behemoths","Keruga, the Macrosage","","225","R","Near Mint","0.35","0.25","1.4800","0.1700","1","0","0.2500",""
"4397633","Magic","Ikoria: Lair of Behemoths","Ketria Triome","","250","R","Near Mint","15.84","17.99","15.6100","15.6100","0","0","12.7100",""
"4397743","Magic","Ikoria: Lair of Behemoths","Ketria Triome (Showcase)","","310","R","Near Mint","17.71","24.16","17.9400","16.9500","0","0","12.8000",""
"4371243","Magic","Ikoria: Lair of Behemoths","Labyrinth Raptor (Extended Art)","","339","R","Near Mint","0.59","","1.8000","0.4900","0","0","0.6000",""
"4358394","Magic","Ikoria: Lair of Behemoths","Lukka, Coppercoat Outcast","","125","M","Near Mint","0.59","0.59","1.5800","0.2700","1","0","0.4600",""
"4378373","Magic","Ikoria: Lair of Behemoths","Lurrus of the Dream-Den","","226","R","Near Mint","2.09","1.49","2.3500","1.0400","2","0","1.6500",""
"4368825","Magic","Ikoria: Lair of Behemoths","Migration Path","","164","U","Near Mint","0.32","","1.5100","0.2000","0","0","0.2900",""
"4405883","Magic","Ikoria: Lair of Behemoths","Mountain (270)","","270","L","Near Mint","0.07","0.03","1.3600","0.0500","5","0","0.2500",""
"4405993","Magic","Ikoria: Lair of Behemoths","Mountain (271)","","271","L","Near Mint","0.13","0.13","1.3600","0.0500","6","0","0.2500",""
"4393710","Magic","Ikoria: Lair of Behemoths","Necropanther (Showcase)","","302","U","Near Mint","0.19","","1.3800","0.0700","1","0","0.2500",""
"4364209","Magic","Ikoria: Lair of Behemoths","Nethroi, Apex of Death (Showcase)","","303","M","Near Mint","5.90","5.88","5.4200","4.1100","1","0","3.1600",""
"4395836","Magic","Ikoria: Lair of Behemoths","Obosh, the Preypiercer","","228","R","Near Mint","0.22","","1.4100","0.1000","1","0","0.2500",""
"4376043","Magic","Ikoria: Lair of Behemoths","Ominous Seas","","61","U","Near Mint","1.46","","2.4000","1.0900","0","0","1.0700",""
"4403903","Magic","Ikoria: Lair of Behemoths","Plains","","260","L","Near Mint","0.88","1.04","1.6600","0.3500","0","0","0.7900",""
"4404123","Magic","Ikoria: Lair of Behemoths","Plains (261)","","261","L","Near Mint","0.09","0.05","1.3600","0.0500","6","0","0.2500",""
"4404343","Magic","Ikoria: Lair of Behemoths","Plains (262)","","262","L","Near Mint","0.09","0.07","1.3600","0.0500","8","0","0.2500",""
"4396643","Magic","Ikoria: Lair of Behemoths","Porcuparrot (Showcase)","","293","U","Near Mint","0.18","","1.4000","0.0900","1","0","0.2500",""
"4369403","Magic","Ikoria: Lair of Behemoths","Pouncing Shoreshark (Showcase)","","285","U","Near Mint","0.27","","1.5200","0.2100","1","0","0.2600",""
"4377823","Magic","Ikoria: Lair of Behemoths","Quartzwood Crasher","","201","R","Near Mint","0.81","1.04","1.6800","0.3700","0","0","0.5500",""
"4399833","Magic","Ikoria: Lair of Behemoths","Ram Through","","170","C","Near Mint","0.36","","1.6200","0.3100","0","0","0.3100",""
"4371613","Magic","Ikoria: Lair of Behemoths","Reconnaissance Mission","","65","U","Near Mint","1.67","2.16","2.2100","0.9000","0","0","1.2000",""
"4368943","Magic","Ikoria: Lair of Behemoths","Rielle, the Everwise","","203","M","Near Mint","2.84","3.02","3.2600","1.9500","0","0","2.2400",""
"4392710","Magic","Ikoria: Lair of Behemoths","Ruinous Ultimatum","","204","R","Near Mint","4.01","5.19","2.3000","0.9900","1","0","1.0000",""
"4392715","Magic","Ikoria: Lair of Behemoths","Ruinous Ultimatum","","204","R","Near Mint Foil","3.06","","3.5100","2.2000","1","0","5.1700",""
"4369053","Magic","Ikoria: Lair of Behemoths","Shark Typhoon","","67","R","Near Mint","1.15","1.25","1.9300","0.5400","1","0","0.8400",""
"4368490","Magic","Ikoria: Lair of Behemoths","Skull Prophet","","206","U","Near Mint","0.58","0.59","1.7000","0.3900","0","0","0.5600",""
"4360844","Magic","Ikoria: Lair of Behemoths","Snapdax, Apex of the Hunt (Showcase)","","306","M","Near Mint","0.89","1.25","1.8400","0.5300","1","0","0.8100",""
"4391165","Magic","Ikoria: Lair of Behemoths","Song of Creation","","210","R","Near Mint","0.79","","1.7900","0.4800","0","0","0.5100",""
"4360719","Magic","Ikoria: Lair of Behemoths","Spacegodzilla, Death Corona - Void Beckoner","","373","U","Near Mint Foil","4.12","4.51","5.4400","4.1300","1","0","3.4800",""
"4362159","Magic","Ikoria: Lair of Behemoths","Sprite Dragon","","211","U","Near Mint","0.39","0.43","1.5800","0.2700","1","0","0.3400",""
"4405003","Magic","Ikoria: Lair of Behemoths","Swamp","","266","L","Near Mint","1.65","1.69","1.7800","0.4700","2","0","1.7700",""
"4405113","Magic","Ikoria: Lair of Behemoths","Swamp (267)","","267","L","Near Mint","0.09","","1.3600","0.0500","5","0","0.2500",""
"4405333","Magic","Ikoria: Lair of Behemoths","Swamp (268)","","268","L","Near Mint","0.09","0.09","1.3500","0.0400","6","0","0.2500",""
"4361234","Magic","Ikoria: Lair of Behemoths","Titanoth Rex","","174","U","Near Mint","0.34","","1.5700","0.2600","2","0","0.3500",""
"4398623","Magic","Ikoria: Lair of Behemoths","Titans' Nest","","212","R","Near Mint","0.44","","1.5800","0.2700","0","0","0.2500",""
"4360214","Magic","Ikoria: Lair of Behemoths","Vadrok, Apex of Thunder (Showcase)","","308","M","Near Mint","1.14","1.25","1.7200","0.3000","1","0","0.6000",""
"4358064","Magic","Ikoria: Lair of Behemoths","Vivien, Monsters' Advocate","","175","M","Near Mint","2.51","3.28","2.7800","1.4500","1","0","2.0100",""
"4358174","Magic","Ikoria: Lair of Behemoths","Vivien, Monsters' Advocate (Borderless)","","277","M","Near Mint","2.47","2.47","2.6100","1.3000","1","0","2.3000",""
"4362979","Magic","Ikoria: Lair of Behemoths","Voracious Greatshark","","70","R","Near Mint Foil","0.26","","1.5500","0.2400","1","0","0.3800",""
"4399173","Magic","Ikoria: Lair of Behemoths","Whirlwind of Thought","","215","R","Near Mint","0.58","1.00","1.5600","0.2500","1","0","0.6900",""
"4394921","Magic","Ikoria: Lair of Behemoths","Winota, Joiner of Forces","","216","M","Near Mint","4.44","5.23","5.0900","5.0900","1","0","4.5500",""
"4364579","Magic","Ikoria: Lair of Behemoths","Yidaro, Wandering Monster","","141","R","Near Mint","0.31","0.28","1.4400","0.1300","1","0","0.2700",""
"4363364","Magic","Ikoria: Lair of Behemoths","Yidaro, Wandering Monster (Extended Art)","","326","R","Near Mint","0.71","","2.0100","0.7000","0","0","0.5500",""
"4397083","Magic","Ikoria: Lair of Behemoths","Zagoth Triome (Showcase)","","313","R","Near Mint","25.29","27.64","25.0900","24.1000","0","0","17.5300",""
"4392820","Magic","Ikoria: Lair of Behemoths","Zirda, the Dawnwaker","","233","R","Near Mint","1.31","1.97","2.1100","0.8000","0","0","1.2400",""
"4392825","Magic","Ikoria: Lair of Behemoths","Zirda, the Dawnwaker","","233","R","Near Mint Foil","2.67","3.44","2.4500","0.9600","0","0","1.2400",""
"501229","Magic","Innistrad","Balefire Dragon","","129","M","Near Mint","12.93","59.98","15.5100","13.5200","0","0","11.4200",""
"505032","Magic","Innistrad","Blasphemous Act","","130","R","Near Mint","2.21","2.42","2.7600","1.4500","1","0","2.1500",""
"505153","Magic","Innistrad","Bloodline Keeper","","90","R","Near Mint","8.57","11.14","6.7500","5.5000","1","0","4.8200",""
"506757","Magic","Innistrad","Elder of Laurels","","177","R","Lightly Played","0.22","","1.4500","0.1400","1","0","0.2500",""
"501183","Magic","Innistrad","Garruk Relentless","","181","M","Near Mint","0.98","","1.9600","0.6500","1","0","0.8400",""
"818911","Magic","Innistrad","Gutter Grime","","186","R","Heavily Played Foil","","","1.6600","0.3500","1","0","0.6100",""
"500337","Magic","Innistrad","Isolated Chapel","","242","R","Near Mint","1.08","","1.9500","0.6400","1","0","0.9700",""
"505204","Magic","Innistrad","Kessig Cagebreakers","","189","R","Lightly Played","0.28","","1.4100","0.1000","2","0","0.2600",""
"501302","Magic","Innistrad","Kessig Wolf Run","","243","R","Near Mint","0.50","0.99","1.5500","0.2400","1","0","0.5400",""
"505030","Magic","Innistrad","Laboratory Maniac","","61","R","Near Mint","2.80","4.67","2.7200","1.4100","1","0","1.6800",""
"505951","Magic","Innistrad","Parallel Lives","","199","R","Near Mint","31.55","48.79","31.9600","29.9700","3","0","24.3500",""
"500362","Magic","Innistrad","Reaper from the Abyss","","112","M","Near Mint","0.77","","1.8600","0.5500","1","0","0.8900",""
"505245","Magic","Innistrad","Splinterfright","","205","R","Lightly Played","0.23","","1.4500","0.1400","1","0","0.3000",""
"505882","Magic","Innistrad","Stony Silence","","36","R","Near Mint","1.33","","2.4100","1.1000","1","0","1.9000",""
"505973","Magic","Innistrad","Tree of Redemption","","207","M","Near Mint","3.08","7.88","2.5400","1.2300","1","0","2.5000",""
"8460631","Magic","Innistrad Remastered","Aberrant Researcher","","52","U","Near Mint","0.06","0.02","1.3200","0.0100","4","0","0.2500",""
"8460691","Magic","Innistrad Remastered","Aberrant Researcher (Retro Frame)","","454","U","Near Mint","0.06","0.05","1.3400","0.0300","2","0","0.2500",""
"8460391","Magic","Innistrad Remastered","Abrade","","139","C","Near Mint","0.12","0.11","1.4100","0.1000","8","0","0.2500",""
"8465326","Magic","Innistrad Remastered","Abrade (Borderless)","","311","C","Near Mint","1.08","1.06","1.7600","0.4500","1","0","1.6000",""
"8468148","Magic","Innistrad Remastered","Abundant Growth","","184","C","Near Mint","0.12","0.06","1.3800","0.0700","8","0","0.2500",""
"8467968","Magic","Innistrad Remastered","Abundant Growth (Borderless)","","315","C","Near Mint","0.48","0.69","1.5500","0.2400","1","0","0.3400",""
"8468328","Magic","Innistrad Remastered","Abundant Growth (Retro Frame)","","406","C","Near Mint","0.21","0.20","1.3600","0.0500","2","0","0.2500",""
"8472143","Magic","Innistrad Remastered","Abundant Maw","","1","C","Near Mint","0.07","0.03","1.3200","0.0100","8","0","0.2500",""
"8472203","Magic","Innistrad Remastered","Abundant Maw (Retro Frame)","","329","C","Near Mint","0.07","0.05","1.3200","0.0100","3","0","0.2500",""
"8468738","Magic","Innistrad Remastered","Aim High","","185","C","Near Mint","0.07","0.04","1.3200","0.0100","8","0","0.2500",""
"8465688","Magic","Innistrad Remastered","Alchemist's Greeting","","140","C","Near Mint","0.02","0.02","1.3200","0.0100","8","0","0.2500",""
"8465808","Magic","Innistrad Remastered","Alchemist's Greeting (Retro Frame)","","393","C","Near Mint","0.05","0.03","1.3200","0.0100","3","0","0.2500",""
"8466468","Magic","Innistrad Remastered","Ambitious Farmhand","","8","U","Near Mint","0.10","0.06","1.3700","0.0600","4","0","0.2500",""
"8466588","Magic","Innistrad Remastered","Ambitious Farmhand (Retro Frame)","","448","U","Near Mint","0.14","0.13","1.3500","0.0400","2","0","0.2500",""
"8469428","Magic","Innistrad Remastered","Ambush Viper","","186","C","Near Mint","0.09","0.05","1.3600","0.0500","8","0","0.2500",""
"8465868","Magic","Innistrad Remastered","Ancestral Anger","","141","C","Near Mint","0.05","0.06","1.3600","0.0500","8","0","0.2500",""
"8465938","Magic","Innistrad Remastered","Ancestral Anger (Retro Frame)","","394","C","Near Mint","0.12","0.11","1.3200","0.0100","3","0","0.2500",""
